month,symbol,token_volume,raw_transfer_count,transfer_count,genius_excluded_transfer_count,genius_qualifying_transfer_volume,genius_dust_filter_applied,active_addresses,newly_adopted_addresses,average_transfer_size,volume_per_active_address,transfers_per_active_address
2022-07-01,FRAX,1679802827.5348816,22802,22718,84,1679802827.4320364,True,2361,701.0,73941.49253596428,711479.3848093527,9.622193985599322
2022-08-01,FRAX,1755479560.9429605,25386,25318,68,1755479560.789349,True,2656,913.0,69337.21308118134,660948.6298731026,9.53237951807229
2022-09-01,FRAX,1632359215.0000913,30573,30311,262,1632359214.8166835,True,2706,941.0,53853.69056833108,603236.9604582747,11.20140428677014
2022-10-01,FRAX,1384088680.839069,23661,23542,119,1384088680.7321584,True,2736,1035.0,58792.31504256896,505880.36580375326,8.60453216374269
2022-11-01,FRAX,2439860010.965376,31238,31127,111,2439860010.9034886,True,2711,935.0,78384.03993007641,899985.24934171,11.481741054961269
2022-12-01,FRAX,732135686.7120996,19167,18950,217,732135686.5902218,True,1910,636.0,38635.12857995893,383317.1134618322,9.921465968586388
2023-01-01,FRAX,1171180997.5615828,37566,37376,190,1171180997.4434326,True,2248,771.0,31335.108022352113,520987.98823913827,16.626334519572953
2023-02-01,FRAX,1229797943.6763341,40110,39945,165,1229797943.5547845,True,1937,599.0,30787.28110038264,634898.2672567548,20.62209602478059
2023-03-01,FRAX,2410423769.453452,32814,32603,211,2410423769.4053392,True,2206,638.0,73932.57581834,1092667.1665700146,14.779238440616501
2023-04-01,FRAX,812782948.7526248,19145,18959,186,812782948.7136525,True,1508,385.0,42870.56008827747,538980.7352470986,12.572281167108754
2023-05-01,FRAX,513368244.6344022,10279,10160,119,513368244.613664,True,1101,245.0,50528.37053284094,466274.51828737714,9.227974568574023
2023-06-01,FRAX,1261666091.3007371,16754,16493,261,1261666091.25354,True,1476,420.0,76497.06489138059,854787.3247294967,11.174119241192411
2023-07-01,FRAX,1434440688.4458504,14943,14667,276,1434440688.4049954,True,1496,448.0,97800.55146962538,958850.7275707556,9.804144385026738
2023-08-01,FRAX,1273039923.2089026,17823,17559,264,1273039923.154116,True,1597,444.0,72500.70750920416,797144.5981270523,10.994990607388853
2023-09-01,FRAX,453588186.34411305,12964,12812,152,453588186.27904713,True,1358,383.0,35403.38637832088,334011.9192519242,9.434462444771723
2023-10-01,FRAX,1068897093.8047458,16723,16587,136,1068897093.7537984,True,1760,572.0,64441.85770505808,607327.894207242,9.424431818181818
2023-11-01,FRAX,621432194.949894,15969,15879,90,621432194.9175733,True,1503,376.0,39135.474206031446,413461.20755149296,10.564870259481038
2023-12-01,FRAX,673798405.4013476,13693,13610,83,673798405.3842796,True,1494,367.0,49507.597750498135,451002.94872914837,9.109772423025435
2024-01-01,FRAX,997289229.8540608,17227,17128,99,997289229.8126309,True,1607,416.0,58225.66731741189,620590.6844144746,10.658369632856253
2024-02-01,FRAX,608681627.9650993,15257,15179,78,608681627.9346457,True,1694,658.0,40100.24559817153,359316.19124267966,8.960448642266824
2024-03-01,FRAX,987256653.3745432,17960,17883,77,987256653.3605111,True,1406,346.0,55206.43367223123,702174.0066675271,12.719061166429588
2024-04-01,FRAX,1778210687.483986,22756,22679,77,1778210687.4681284,True,1602,520.0,78407.80843371086,1109994.1869438114,14.156679151061173
2024-05-01,FRAX,889760589.8446919,17300,17202,98,889760589.7956966,True,1353,350.0,51724.25240063345,657620.5394269711,12.713968957871398
2024-06-01,FRAX,2065022230.322676,16520,16437,83,2065022230.2876742,True,1186,293.0,125632.55036123832,1741165.4555840439,13.859190556492411
2024-07-01,FRAX,801183957.0050915,22837,22723,114,801183956.971635,True,1250,290.0,35258.72274662831,640947.1656040732,18.1784
2024-08-01,FRAX,816192627.3025819,33088,32948,140,816192627.228962,True,1538,477.0,24772.144810882663,530684.4130705994,21.42262678803641
2024-09-01,FRAX,457132522.85516405,15711,15649,62,457132522.8134,True,1108,269.0,29211.612423375293,412574.4791111589,14.123646209386282
2024-10-01,FRAX,476472321.5966072,10547,10499,48,476472321.56558,True,947,177.0,45382.63849562625,503138.67116853985,11.086589229144668
2024-11-01,FRAX,1005013304.7064976,15643,15591,52,1005013304.6612025,True,1067,219.0,64461.11889302819,941905.6276536997,14.611996251171508
2024-12-01,FRAX,908229140.7382897,21950,21886,64,908229140.6890712,True,1115,260.0,41498.178775887376,814555.283173354,19.628699551569508
2025-01-01,FRAX,843209277.839845,16797,16748,49,843209277.7884444,True,1142,343.0,50346.86397112756,738361.8895270096,14.665499124343258
2025-02-01,FRAX,775696482.6683232,28251,28140,111,775696482.601281,True,1105,273.0,27565.61771859563,701987.7671206545,25.466063348416288
2025-03-01,FRAX,695264943.3678254,37156,37010,146,695264943.2214375,True,1366,487.0,18785.86714999831,508978.7286733714,27.093704245973644
2025-04-01,FRAX,400473243.00025696,29855,29757,98,400473242.8460327,True,1112,297.0,13458.118857614432,360137.8084534685,26.759892086330936
2025-05-01,FRAX,415571223.79502815,22614,22463,151,415571223.70842475,True,1062,236.0,18500.254806055502,391310.00357347284,21.151600753295668
2025-06-01,FRAX,226685959.42535853,14384,14301,83,226685959.31168872,True,726,160.0,15851.056521340377,312239.6135335517,19.698347107438018
2025-07-01,FRAX,440887257.853038,22663,22519,144,440887257.7475739,True,845,204.0,19578.45631455988,521760.0684651337,26.649704142011835
2025-08-01,FRAX,340253224.3368265,23359,23156,203,340253224.260651,True,812,208.0,14693.955098490715,419031.0644542198,28.517241379310345
2025-09-01,FRAX,185682520.6452725,22179,22007,172,185682520.51289332,True,751,184.0,8437.429931971341,247247.03148504993,29.303595206391478
2025-10-01,FRAX,396491959.85036415,34502,34295,207,396491959.658224,True,760,185.0,11561.217660248549,521699.9471715318,45.125
2025-11-01,FRAX,254170854.51785263,36587,36438,149,254170854.316661,True,700,164.0,6975.433731726796,363101.2207397895,52.05428571428571
2025-12-01,FRAX,125927922.77552688,32503,32302,201,125927922.565657,True,793,249.0,3898.455902596031,158799.3982036909,40.733921815889026
2026-01-01,FRAX,288164047.60574174,63913,63561,352,288164047.0319395,True,897,344.0,4533.661317977054,321253.11884698074,70.85953177257525
2026-02-01,FRAX,452979042.8602412,54511,54273,238,452979042.49481106,True,794,233.0,8346.305575420763,570502.5728718403,68.35390428211586
2026-03-01,FRAX,198869311.8223386,37260,36960,300,198869311.44946605,True,769,238.0,5380.663188567804,258607.6876753428,48.06241872561768
2026-04-01,FRAX,85124663.60004272,23778,23479,299,85124663.21083954,True,654,162.0,3625.5659615332656,130160.03608569222,35.900611620795104
2026-05-01,FRAX,63184135.55349649,15749,15519,230,63184135.15613579,True,718,251.0,4071.405061932843,88000.1887931706,21.614206128133706
2026-06-01,FRAX,132050234.65542874,30634,30071,563,132050234.04765978,True,725,200.0,4391.281768070891,182138.2546971431,41.47724137931034
2022-11-01,PYUSD,1000234.82,20,20,0,1000234.82,True,14,14.0,50011.740999999995,71445.34428571428,1.4285714285714286
2023-01-01,PYUSD,399.88,35,35,0,399.88,True,27,19.0,11.425142857142857,14.81037037037037,1.2962962962962963
2023-02-01,PYUSD,74000356.008,18,18,0,74000356.008,True,10,2.0,4111130.8893333334,7400035.6008,1.8
2023-03-01,PYUSD,815.274,50,49,1,815.2740000000001,True,36,16.0,16.638244897959186,22.6465,1.3611111111111112
2023-06-01,PYUSD,220015.656527,17,17,0,220015.656527,True,9,4.0,12942.097442764707,24446.18405855556,1.8888888888888888
2023-07-01,PYUSD,14.343473,2,2,0,14.343473,True,3,,7.1717365,4.781157666666666,0.6666666666666666
2023-08-01,PYUSD,56553636.649982,1458,1223,235,56553635.948472,True,598,586.0,46241.730129576456,94571.29874578929,2.0451505016722407
2023-09-01,PYUSD,99274946.627346,2992,2983,9,99274946.613416,True,1275,1120.0,33280.236880126045,77862.70323713412,2.339607843137255
2023-10-01,PYUSD,159729670.520028,4796,4787,9,159729670.469749,True,1693,1458.0,33367.38468137644,94347.117849987,2.8275251033668045
2023-11-01,PYUSD,89350238.54605101,6374,6369,5,89350238.53351,True,2112,1762.0,14028.92738789606,42305.984160062035,3.015625
2023-12-01,PYUSD,403632928.02247506,10610,10599,11,403632928.009681,True,4520,4041.0,38082.17077174082,89299.32035895466,2.3449115044247786
2024-01-01,PYUSD,521956589.519426,10055,10044,11,521956589.514612,True,2963,2222.0,51967.00413327479,176158.14698596895,3.3898076274046574
2024-02-01,PYUSD,617002488.2116129,12137,12115,22,617002488.174799,True,3319,2641.0,50928.80628764333,185900.1169664396,3.650195842121121
2024-03-01,PYUSD,738006408.182979,16155,16149,6,738006408.174561,True,4558,3695.0,45699.82092851328,161914.5257092977,3.5430013163668277
2024-04-01,PYUSD,911121807.002555,23302,23277,25,911121806.9647601,True,5260,4165.0,39142.5788101886,173217.07357463022,4.4252851711026615
2024-05-01,PYUSD,588221751.829953,26829,26740,89,588221751.550457,True,6496,5184.0,21997.821673539904,90551.37805264055,4.116379310344827
2024-06-01,PYUSD,921681973.419357,35592,35498,94,921681973.109539,True,8453,7041.0,25964.335261410193,109036.078719905,4.199455814503726
2024-07-01,PYUSD,1610967562.284034,39904,39864,40,1610967562.161701,True,8849,7099.0,40411.588454788805,182050.8037387314,4.504915809696011
2024-08-01,PYUSD,2161455931.306798,46613,46483,130,2161455930.859925,True,10101,8275.0,46499.92321622797,213984.35118372418,4.601821601821602
2024-09-01,PYUSD,1101623535.0333,40720,40545,175,1101623534.54415,True,9790,7768.0,27170.39177566038,112525.3866224004,4.1414708886619
2024-10-01,PYUSD,1522710105.562864,43935,43829,106,1522710105.304628,True,9855,7949.0,34742.06815817445,154511.42623671883,4.447387113140538
2024-11-01,PYUSD,1724113249.546386,36248,36214,34,1724113249.476274,True,9076,6792.0,47609.025500532225,189963.99840749076,3.9900837373292197
2024-12-01,PYUSD,2255603567.250552,36745,36709,36,2255603567.183032,True,9692,7577.0,61445.51927818878,232728.39117318945,3.7875567478332646
2025-01-01,PYUSD,1226678866.134104,47695,47608,87,1226678866.0251598,True,11356,9050.0,25766.233952805407,108020.3298814815,4.192321239873195
2025-02-01,PYUSD,3312788726.561984,61932,61247,685,3312788725.898555,True,12590,9568.0,54088.99580221978,263128.5724036524,4.8647339158061955
2025-03-01,PYUSD,2909020332.4649873,94521,93772,749,2909020331.707753,True,14932,11708.0,31022.270312116125,194817.86314391825,6.2799357085454055
2025-04-01,PYUSD,3006018740.081498,127141,126304,837,3006018739.553615,True,18086,14481.0,23799.86967596921,166206.94128505464,6.983523167090567
2025-05-01,PYUSD,2727284159.930468,148008,147539,469,2727284159.5849943,True,19156,15436.0,18485.17449342204,142372.31989614054,7.701973272081855
2025-06-01,PYUSD,2202468981.9248247,120028,117874,2154,2202468981.623479,True,17442,13978.0,18684.9430885817,126273.87810599843,6.758055268891182
2025-07-01,PYUSD,2724073518.606189,104790,102970,1820,2724073518.245878,True,19041,14983.0,26455.021057063983,143063.57431890073,5.407804211963658
2025-08-01,PYUSD,2661990843.830255,120084,118411,1673,2661990843.3177547,True,19844,15839.0,22480.9421702186,134145.88005594915,5.967093327958073
2025-09-01,PYUSD,8785117433.385386,133628,131844,1784,8785117432.983643,True,22984,18882.0,66632.66764497165,382227.5249471539,5.736338322311173
2025-10-01,PYUSD,6505421202.785648,161456,159388,2068,6505421202.200299,True,26607,21482.0,40814.99988832471,244500.36467041186,5.990453640019544
2025-11-01,PYUSD,11167236419.43046,158275,155739,2536,11167236418.79711,True,25177,19887.0,71704.81651222307,443549.1289442928,6.185764785319935
2025-12-01,PYUSD,15765319842.707457,185904,179371,6533,15765319835.609121,True,30832,25584.0,87892.24476425465,511329.78213244217,5.817689413596264
2026-01-01,PYUSD,14191950243.085964,219518,189763,29755,14191950213.379328,True,42292,35652.0,74787.7627007337,335570.56282715325,4.486971531258867
2026-02-01,PYUSD,15415799399.843561,189359,173290,16069,15415799371.798132,True,29963,23437.0,88959.54395405466,514494.52324011485,5.783466275072589
2026-03-01,PYUSD,18374609311.218052,217378,198346,19032,18374609272.027885,True,35567,25832.0,92639.17231518602,516619.59994427563,5.576686254111958
2026-04-01,PYUSD,24025593705.340897,176112,164931,11181,24025593698.505764,True,28770,21851.0,145670.57556496817,835091.8910441743,5.73274244004171
2026-05-01,PYUSD,14076648851.783672,157280,150804,6476,14076648847.215271,True,25694,18311.0,93344.00179846205,547857.4317655356,5.869230170467813
2026-06-01,PYUSD,14834796693.932568,147212,137299,9913,14834796684.947493,True,23329,16782.0,108047.37605479642,635895.0959720763,5.885335848086073
2024-08-01,RLUSD,400.0,3,3,0,400.0,True,3,3.0,133.33333333333334,133.33333333333334,1.0
2024-09-01,RLUSD,3141773.0,55,55,0,3141773.0,True,8,5.0,57123.145454545454,392721.625,6.875
2024-10-01,RLUSD,56855742.53,189,189,0,56855742.53,True,25,18.0,300824.03455026454,2274229.7012,7.56
2024-11-01,RLUSD,51202013.89,109,109,0,51202013.89,True,21,4.0,469743.2466972477,2438191.1376190474,5.190476190476191
2024-12-01,RLUSD,131045400.35416809,1172,1171,1,131045400.35416807,True,874,853.0,111908.96699758162,149937.52900934563,1.339816933638444
2025-01-01,RLUSD,430503493.05510354,2045,2024,21,430503493.0037122,True,778,661.0,212699.35425084594,553346.3921016755,2.601542416452442
2025-02-01,RLUSD,465800945.91518664,3360,3338,22,465800945.84628034,True,957,749.0,139544.92086467356,486730.3510085545,3.4879832810867293
2025-03-01,RLUSD,720450089.0685762,3418,3294,124,720450088.8246963,True,894,647.0,218715.87396013853,805872.5828507564,3.684563758389262
2025-04-01,RLUSD,1279277899.4595187,6212,5898,314,1279277899.3022075,True,1252,900.0,216900.2881149894,1021787.4596322034,4.710862619808307
2025-05-01,RLUSD,1367120499.9280612,6501,6199,302,1367120499.8309197,True,1302,892.0,220538.87721098884,1050015.744952428,4.761136712749616
2025-06-01,RLUSD,2461819837.353042,11406,9573,1833,2461819837.195051,True,1574,1001.0,257162.83685313395,1564053.2638837625,6.0819567979669635
2025-07-01,RLUSD,3238560037.020932,18091,15349,2742,3238560036.680739,True,2690,1804.0,210994.8554746719,1203925.664320049,5.705947955390335
2025-08-01,RLUSD,3107785489.3774743,19672,17346,2326,3107785489.1408987,True,2604,1503.0,179164.38885857828,1193466.0097455739,6.661290322580645
2025-09-01,RLUSD,4245724881.7709513,19404,17465,1939,4245724881.5085406,True,2759,1501.0,243099.0484688543,1538863.6758865356,6.330192098586444
2025-10-01,RLUSD,5423012201.992303,27325,24943,2382,5423012201.620878,True,3265,1746.0,217416.1969939814,1660953.2012227573,7.639509954058193
2025-11-01,RLUSD,4545409404.401748,27352,24209,3143,4545409403.82396,True,4629,2946.0,187757.00788235615,981941.97545944,5.229855260315403
2025-12-01,RLUSD,4300998707.850209,22903,19201,3702,4300998706.916672,True,3163,1476.0,223998.6827205183,1359784.6057066738,6.070502687322162
2026-01-01,RLUSD,3477090025.959057,21119,17911,3208,3477090023.4686837,True,3288,1488.0,194131.54058783338,1057509.1319826816,5.447384428223844
2026-02-01,RLUSD,4479374427.76384,22856,20333,2523,4479374426.676338,True,3493,1758.0,220300.71443841726,1282386.0371496822,5.82107071285428
2026-03-01,RLUSD,9701962013.453566,28445,26512,1933,9701962011.729301,True,3892,2094.0,365946.0626029459,2492795.9952347293,6.8119218910585815
2026-04-01,RLUSD,15495776638.505312,34528,32409,2119,15495776637.862566,True,3869,1682.0,478131.89662941056,4005111.563325229,8.376583096407341
2026-05-01,RLUSD,11507866427.253912,28385,26206,2179,11507866426.598373,True,3429,1438.0,439130.97865368135,3356041.5360903796,7.642461358996792
2026-06-01,RLUSD,9206687288.61758,28902,26530,2372,9206687287.191282,True,3614,1765.0,347029.2984240966,2547506.1672987216,7.340896513558384
2025-03-01,USD1,18003944.57235,63,63,0,18003944.57235,True,19,19.0,285776.8979738095,947576.0301236842,3.3157894736842106
2025-04-01,USD1,52324398.51776581,4215,4144,71,52324398.225513175,True,538,534.0,12626.54397333812,97257.24631554984,7.702602230483271
2025-05-01,USD1,215775367.61102977,45990,45798,192,215775367.2458424,True,4029,3871.0,4711.4583004900305,53555.56406329853,11.367088607594937
2025-06-01,USD1,284256824.1126008,177816,177081,735,284256823.31720096,True,107638,106456.0,1605.2361536088058,2640.8594001430797,1.6451531986844794
2025-07-01,USD1,610140331.325322,101229,100684,545,610140330.7868894,True,16851,6782.0,6059.953227790806,36207.95984364857,5.974956975847131
2025-08-01,USD1,2678387191.3517647,161923,160635,1288,2678387190.312541,True,14907,6414.0,16673.746009976287,179673.11943058728,10.77581002213725
2025-09-01,USD1,3457342898.024424,190360,187389,2971,3457342896.743116,True,36239,19344.0,18450.084566026373,95403.9266542792,5.170920831148762
2025-10-01,USD1,2716554830.896316,87068,84832,2236,2716554825.461402,True,12005,5387.0,32022.760579279067,226285.28370648198,7.066389004581424
2025-11-01,USD1,3153723034.391847,57563,56294,1269,3153723033.862487,True,6467,3219.0,56022.36532956419,487663.9917105067,8.704809030462346
2025-12-01,USD1,5856413921.84588,66782,65029,1753,5856413920.407803,True,11604,8413.0,90058.49575432196,504689.238352799,5.604015856601172
2026-01-01,USD1,11328190665.832537,65985,63611,2374,11328190662.552269,True,7762,4308.0,178085.40445130982,1459442.2398650523,8.195181654212831
2026-02-01,USD1,7196452095.039597,53717,52410,1307,7196452093.943229,True,4958,2212.0,137310.66769592118,1451482.875159257,10.570794675272287
2026-03-01,USD1,4777614848.666008,32988,31416,1572,4777614847.8379135,True,3686,1682.0,152075.84822504182,1296151.6138540446,8.52306022788931
2026-04-01,USD1,5367535992.805904,64306,62885,1421,5367535991.966631,True,4461,2303.0,85354.79036283106,1203213.6276184497,14.096615108720018
2026-05-01,USD1,3323830882.2945595,43444,42261,1183,3323830881.8875585,True,4005,1449.0,78650.07647446956,829920.320173423,10.552059925093634
2026-06-01,USD1,8512397561.811293,40073,38532,1541,8512397560.409832,True,3594,1670.0,220917.61549906136,2368502.3822513334,10.721202003338899
2018-09-01,USDC,6323128.249536,179,173,6,6323128.249535,True,74,74.0,36549.87427476879,85447.6790477838,2.3378378378378377
2018-10-01,USDC,318625922.508417,1795,1790,5,318625922.508416,True,944,908.0,178003.30866391954,337527.4602843401,1.896186440677966
2018-11-01,USDC,415728229.050272,16476,16424,52,415728229.022474,True,7601,7370.0,25312.239955094617,54693.88620579818,2.1607683199579
2018-12-01,USDC,954203639.278228,31507,31446,61,954203639.226494,True,14901,13768.0,30344.197647602046,64036.214970688416,2.1103281658949062
2019-01-01,USDC,3040370702.1796193,35861,35770,91,3040370701.9889493,True,16854,14782.0,84997.78311403269,180394.60675089707,2.1223448439539574
2019-02-01,USDC,1205443591.275298,38663,38464,199,1205443591.063555,True,17690,14832.0,31339.527637883606,68142.6563750875,2.174335782928208
2019-03-01,USDC,549449698.713434,45881,45730,151,549449698.156495,True,20289,16547.0,12015.081962748633,27081.162142709545,2.2539307013652716
2019-04-01,USDC,1328633888.840148,63131,62828,303,1328633888.662368,True,28066,23037.0,21147.1619128791,47339.624059009046,2.238580488847716
2019-05-01,USDC,1692911615.618176,107911,105415,2496,1692911612.589196,True,50781,42516.0,16059.494498782868,33337.5005537145,2.075874835076111
2019-06-01,USDC,1814892591.58,121837,119825,2012,1814892589.209501,True,53899,43742.0,15146.193108362204,33672.10136700124,2.2231395758733927
2019-07-01,USDC,2551729804.231648,123936,122996,940,2551729803.183053,True,46464,36200.0,20746.445438738276,54918.42726049518,2.647124655647383
2019-08-01,USDC,2133313347.96942,106582,106001,581,2133313347.070833,True,38894,28953.0,20125.407751538503,54849.42016684887,2.7253818069625133
2019-09-01,USDC,2224891632.777264,92675,92231,444,2224891632.004884,True,37514,27268.0,24123.03490155028,59308.301774731146,2.4585754651596736
2019-10-01,USDC,2644888881.746746,115443,114862,581,2644888880.69602,True,43678,31574.0,23026.665744075675,60554.25801883663,2.629744951691927
2019-11-01,USDC,2565497816.94496,121216,120438,778,2565497815.473734,True,43127,31123.0,21301.398358273418,59487.04563139009,2.7926357038514156
2019-12-01,USDC,2374022912.7248807,112432,111478,954,2374022911.302897,True,41965,30310.0,21295.88718225028,56571.49797986133,2.6564518050756583
2020-01-01,USDC,3405731553.014237,150409,149105,1304,3405731551.2374253,True,53215,39110.0,22841.162611833442,63999.465432946294,2.8019355444893357
2020-02-01,USDC,3100613345.269172,222462,218509,3953,3100613342.8020797,True,70915,52136.0,14189.86560188404,43722.954879350946,3.081280406120003
2020-03-01,USDC,6402134190.227404,392712,382481,10231,6402134184.080172,True,93933,73127.0,16738.437161794107,68156.39008897197,4.071849083921519
2020-04-01,USDC,4067174104.634311,328900,320676,8224,4067174094.441527,True,93019,70288.0,12683.125941578188,43724.1220034005,3.4474247196809253
2020-05-01,USDC,4128318780.8213954,335456,329001,6455,4128318771.3970437,True,113918,88032.0,12548.043232078455,36239.38956812264,2.8880510542671045
2020-06-01,USDC,7571920339.364299,416231,405282,10949,7571920323.247477,True,127609,92876.0,18683.090596788104,59336.88328694919,3.175967212343957
2020-07-01,USDC,18135601324.26012,610504,597663,12841,18135601309.149757,True,159447,118073.0,30344.192812922596,113740.6243093951,3.7483489811661554
2020-08-01,USDC,24483427217.67193,748625,733053,15572,24483427206.26019,True,217280,145251.0,33399.259270830604,112681.45810784209,3.3737711708394698
2020-09-01,USDC,51770797585.02242,979005,956956,22049,51770797574.35055,True,198348,147029.0,54099.45449357185,261009.92994646996,4.8246314558251155
2020-10-01,USDC,47639496218.671165,1170909,1162664,8245,47639496214.01933,True,404278,340478.0,40974.43131809305,117838.45823584555,2.8759022256961795
2020-11-01,USDC,35756793368.83489,1596517,1587968,8549,35756793364.774216,True,725719,635759.0,22517.32614559879,49270.85189837236,2.1881306676551118
2020-12-01,USDC,43752537186.33917,1454153,1445810,8343,43752537181.22159,True,472552,379752.0,30261.609188774175,92587.77274530458,3.0595786283837545
2021-01-01,USDC,91985843100.70393,1580560,1573666,6894,91985843097.47922,True,427538,319227.0,58453.21885169993,215152.4381474955,3.6807628795569047
2021-02-01,USDC,104763857925.13348,1535027,1529213,5814,104763857922.55054,True,508765,387212.0,68508.34901518005,205917.97377007751,3.0057354574312307
2021-03-01,USDC,113625948504.36148,1637600,1631751,5849,113625948501.4114,True,549412,415659.0,69634.36731548588,206813.7363296788,2.9699951948628716
2021-04-01,USDC,141727810396.86423,1984730,1979076,5654,141727810394.8118,True,765446,578561.0,71613.12167638422,185157.1637932189,2.585520075877332
2021-05-01,USDC,272885314293.0036,2261436,2252317,9119,272885314290.43738,True,610881,393892.0,121157.59650636982,446707.8110024761,3.686997958685898
2021-06-01,USDC,193260169335.14355,2175299,2167659,7640,193260169331.88718,True,530828,316566.0,89156.16770529276,364073.0506588642,4.083543068564582
2021-07-01,USDC,172657132208.1303,2053813,2047287,6526,172657132204.8491,True,447626,270926.0,84334.60096451992,385717.38953530474,4.573655238971821
2021-08-01,USDC,170877183754.12573,1896028,1890862,5166,170877183751.3993,True,485396,280886.0,90369.99196736689,352036.6541012405,3.895503877246619
2021-09-01,USDC,188826231039.26736,1873896,1870677,3219,188826231036.59576,True,522950,311390.0,100940.05060018152,361078.93878815824,3.5771622526054117
2021-10-01,USDC,197167274745.51163,1858951,1855554,3397,197167274741.6323,True,567491,331650.0,106257.90181349198,347436.83114888455,3.269750533488637
2021-11-01,USDC,215415866835.37808,1878365,1875531,2834,215415866832.34805,True,595255,361930.0,114855.93510976255,361888.3786534814,3.1508025972062392
2021-12-01,USDC,221066538264.5088,1934546,1931722,2824,221066538261.82648,True,602344,329360.0,114440.1411082063,367010.44297695137,3.2070079555868407
2022-01-01,USDC,234169532468.60953,1733267,1730801,2466,234169532465.77335,True,494133,262642.0,135295.46866784416,473899.80525204656,3.502702713641874
2022-02-01,USDC,181504509997.3748,1441762,1439484,2278,181504509994.1902,True,419768,222946.0,126089.98085021452,432392.4405799746,3.4292371023994206
2022-03-01,USDC,241457188439.47507,1793258,1790558,2700,241457188434.8521,True,511129,244510.0,134850.24692573605,472399.7042614977,3.503143042167437
2022-04-01,USDC,207723284227.7612,1584872,1582659,2213,207723284223.8503,True,418057,206801.0,131249.55168728722,496877.89997000695,3.7857493116967302
2022-05-01,USDC,399733103716.3117,2203254,2199387,3867,399733103711.8434,True,580703,279640.0,181747.50678795655,688360.6658073261,3.7874558939767833
2022-06-01,USDC,347359830368.5434,2060281,2057058,3223,347359830363.41876,True,515834,242109.0,168862.43866892366,673394.6005275794,3.987829417991059
2022-07-01,USDC,341837818107.14294,2193446,2189389,4057,341837818099.4446,True,471728,212311.0,156133.88854125264,724650.2605466348,4.641210612895567
2022-08-01,USDC,419203354692.23126,2293553,2287733,5820,419203354682.16266,True,472278,191115.0,183239.632720323,887619.9075379993,4.844038892347304
2022-09-01,USDC,367811871211.80426,2254582,2249409,5173,367811871202.22327,True,459701,190877.0,163514.89266835124,800111.0965862686,4.893200145311844
2022-10-01,USDC,295645976324.5379,1904415,1899465,4950,295645976315.6683,True,403703,160632.0,155646.97233993164,732335.3463425783,4.705104990549984
2022-11-01,USDC,547915221366.79486,2839728,2828144,11584,547915221350.16003,True,645976,245015.0,193736.67725199283,848197.4893290073,4.378094542212095
2022-12-01,USDC,436618939605.3017,2209204,1940139,269065,436618939583.8378,True,640980,377206.0,225045.1846923534,681174.0453763014,3.026832350463353
2023-01-01,USDC,462453926969.4617,2560600,2145491,415109,462453926957.8851,True,753107,431466.0,215546.89670471006,614061.3843311265,2.8488528190549283
2023-02-01,USDC,286525982315.83325,2798403,2184348,614055,286525982306.309,True,697210,412867.0,131172.31425867535,410960.80422804214,3.132984323231164
2023-03-01,USDC,421641103372.55383,2726041,2559633,166408,421641103360.4822,True,650645,303219.0,164727.1711844949,648035.5698922666,3.933993191371639
2023-04-01,USDC,152841595190.24573,1572358,1541212,31146,152841595185.02557,True,407314,183851.0,99169.74120693686,375242.67565132974,3.78384244096692
2023-05-01,USDC,109840181360.83824,1308711,1288417,20294,109840181358.63501,True,367815,148047.0,85252.0429011997,298628.87962926534,3.5028941179669126
2023-06-01,USDC,176287054051.91843,1487064,1408230,78834,176287054046.08536,True,479653,214699.0,125183.42461535783,367530.38978577935,2.9359349362976985
2023-07-01,USDC,140027260004.1086,1541136,1445093,96043,140027260000.12595,True,524240,292976.0,96898.44183047453,267105.2571419743,2.756548527392034
2023-08-01,USDC,151698459832.98395,1412457,1323977,88480,151698459826.88474,True,393545,185745.0,114577.86640318128,385466.6171161721,3.364232806921699
2023-09-01,USDC,122257491062.49564,1296832,1232170,64662,122257491054.8002,True,361447,162582.0,99221.28525674234,338244.58651613,3.4089921897262947
2023-10-01,USDC,149447576891.87405,1714257,1644212,70045,149447576880.96985,True,420473,188753.0,90893.1311053379,355427.28520469577,3.9103866360027872
2023-11-01,USDC,142797203814.1721,1763089,1695201,67888,142797203808.52823,True,417529,188164.0,84236.14887469287,342005.47462373174,4.0600796591374495
2023-12-01,USDC,142866994385.47137,2060487,1994588,65899,142866994378.75598,True,504834,240109.0,71627.32071924426,282997.964450634,3.950977945225559
2024-01-01,USDC,182976223511.5591,2146895,2078719,68176,182976223502.15622,True,496323,241963.0,88023.54887897606,368663.5991311285,4.188238304491229
2024-02-01,USDC,160845341832.37723,1822948,1789412,33536,160845341826.8679,True,452815,215206.0,89887.26007586173,355212.0442838184,3.9517507149718982
2024-03-01,USDC,270522737128.43295,2299571,2271742,27829,270522737122.94446,True,544134,270230.0,119081.62860172699,497161.98055705574,4.174967930693542
2024-04-01,USDC,270289269974.97607,2377554,2352447,25107,270289269964.94757,True,538297,258483.0,114897.0709924379,502119.22038387,4.370165540584473
2024-05-01,USDC,230984610889.2651,2608506,2591454,17052,230984610872.86816,True,571532,300220.0,89133.20895252941,404149.91792107024,4.534223805491206
2024-06-01,USDC,196177622172.3258,2279022,2263912,15110,196177622155.9427,True,514513,239917.0,86654.26136525744,381287.97945304745,4.400106508484723
