symbol,address,outgoing_volume,rank
BTCB,0xd4a40c8dac3f78a186bc7f3779aa344741c9ccd1,56657.43839170496,50
BTCB,0x5a52e96bacdabb82fd05763e25335261b270efcb,53355.67854289739,51
BTCB,0x2483e0e9b6d2a3b30d375ac43f6798560e235ea0,52092.541512459036,52
BTCB,0x6aceca12de5a15f11ca51b654433259533b0b802,50189.52281629431,53
BTCB,0x3cdd556c882dbeb4a0f3444de6d76e12618c9100,49775.60056256475,54
BTCB,0x247f51881d1e3ae0f759afb801413a6c948ef442,48431.667717647135,55
BTCB,0xefdca55e4bce6c1d535cb2d0687b5567eef2ae83,48181.7295102,56
BTCB,0x7561eee90e24f3b348e1087a005f78b4c8453524,47564.896462928766,57
BTCB,0x5d242e0c9b29aa31488d1655cb04198e92a766ac,45753.332908881726,58
BTCB,0x34d4f4459c1b529bebe1c426f1e584151be2c1e5,45556.02672102191,59
BTCB,0xd6b3b86209ebb3c608f3f42bf52818169944e402,44074.569743703374,60
BTCB,0x6b67112aa7b45e8cdc0a93b8d66a6a36e68ae8e5,43279.390584802684,61
BTCB,0xdfdefd74fc5d1603e237392409898e70b41ca78e,41788.30824888479,62
BTCB,0x0895196562c7868c5be92459fae7f877ed450452,40523.118538795796,63
BTCB,0x4bba1018b967e59220b22ca03f68821a3276c9a6,39909.21671959493,64
BTCB,0xa5abfb56a78d2bd4689b25b8a77fd49bb0675874,38119.14094378796,65
BTCB,0xfc75f4e78bf71ed5066db9ca771d4ccb7c1264e0,37815.81245999617,66
BTCB,0x66b870ddf78c975af5cd8edc6de25eca81791de1,36397.71534025947,67
BTCB,0x07de034a0fc0da7a0bf703f6dca7025bcd61ba3e,36032.123449341416,68
BTCB,0xd055d32e50c57b413f7c2a4a052faf6933ea7927,36030.819101131034,69
BTCB,0x06dbc4fe79e2541b03fe4731b2579c0b7f46f099,35750.89243752556,70
BTCB,0xeae7380dd4cef6fbd1144f49e4d1e6964258a4f4,35555.863823356216,71
BTCB,0xc7e9d76ba11099af3f330ff829c5f442d571e057,34464.39074016501,72
BTCB,0x28df0835942396b7a1b7ae1cd068728e6ddbbafd,34435.127881274646,73
BTCB,0xd171b26e4484402de70e3ea256be5a2630d7e88d,34243.17749583555,74
BTCB,0xf8009616c6be7976e19e17c2dacd63028149e7cd,34023.99164297253,75
BTCB,0xaf30736465dec110ec6ab68d3a22e4b24968401f,33044.03496762513,76
BTCB,0x11883cdea6bab720092791cc89affa54428ce069,32321.113681791954,77
BTCB,0x5ce85b9d434c512a32891e00ec1193f5dcc50a07,31969.19000937564,78
BTCB,0x9537bc0546506785bd1ebd19fd67d1f06800d185,31139.459839941876,79
BTCB,0x4982085c9e2f89f2ecb8131eca71afad896e89cb,30520.897813528,80
BTCB,0xe3c09691dacb8086288daa66104e3b4682d76bb5,30169.560836846136,81
BTCB,0xbddbcbaa9cf9603b7055aad963506ede71692f12,29979.351088926855,82
BTCB,0x8b2f57d12ae055f26fb643f9c4f64fffe9f4c6a1,29732.841348370646,83
BTCB,0xcf84f1e50ee4fbefac8822c06d0ed01a28904c50,29636.555178990187,84
BTCB,0x6e1355628b5cb34c3753c3f88d05160d393bca45,29298.36150378632,85
BTCB,0x59a661f1c909ca13ba3e9114bfdd81e5a420705d,28222.829629341206,86
BTCB,0xde8589960da34eefb00ca879d8cc12b11f52cb12,27103.776650463053,87
BTCB,0xae050694c137ad777611286c316e5fdda58242f3,26648.51280953956,88
BTCB,0xe3c58d202d4047ba227e437b79871d51982deeb7,26065.54932568711,89
BTCB,0x72a53cdbbcc1b9efa39c834a540550e23463aacb,25810.69132255,90
BTCB,0x506884697f0bb3715b0ff07ab256bce1e705cf4b,25592.429089542737,91
BTCB,0x0e4158c85ff724526233c1aeb4ff6f0c46827fbe,25283.97801889,92
BTCB,0xd4dca84e1808da3354924cd243c66828cf775470,25277.575201793163,93
BTCB,0xf5dc8398c5ad5116f055215a7868a32e97a0ea8f,24735.150330966026,94
BTCB,0x551e668d75ae61597410aea9babb8e7e0b8a543f,24643.03013731021,95
BTCB,0x4e9be051fb30e7bd7040ad44ac7d67c60ee43d4a,24460.75237176902,96
BTCB,0x39dd07ac211c33e796e6d89c4df9481e0b60ecfe,24086.171752426526,97
BTCB,0x2d6ffec3acbdaff0f895e70fcc699246a2798102,23727.06644943227,98
BTCB,0xc882b111a75c0c657fc507c04fbfcd2cc984f071,23706.3690353,99
BTCB,0xffa8db7b38579e6a2d14f9b347a9ace4d044cd54,23538.72526588,100
