month,mint_event_count,mint_transaction_count,unique_mint_recipients,raw_minted_amount,minted_volume,burn_event_count,burn_transaction_count,unique_burn_senders,raw_burned_amount,burned_volume,net_issuance,cumulative_net_issuance
2023-11-01,0,0,0,0,0E-24,5,5,3,2386058592,2386.0585920000000000,-2386.058592000000000000000000,-24766507.727056000000000000000000
2023-12-01,0,0,0,0,0E-24,12,12,6,1881658922,1881.6589220000000000,-1881.658922000000000000000000,-24768389.385978000000000000000000
2024-01-01,0,0,0,0,0E-24,21,14,16,306057334,306.0573340000000000,-306.057334000000000000000000,-24768695.443312000000000000000000
2024-02-01,0,0,0,0,0E-24,5,5,5,94079800,94.0798000000000000,-94.079800000000000000000000,-24768789.523112000000000000000000
2024-03-01,0,0,0,0,0E-24,16,16,15,1948135744,1948.1357440000000000,-1948.135744000000000000000000,-24770737.658856000000000000000000
2024-04-01,0,0,0,0,0E-24,12,12,10,6540410334,6540.4103340000000000,-6540.410334000000000000000000,-24777278.069190000000000000000000
2024-05-01,0,0,0,0,0E-24,11,11,8,4036000000,4036.0000000000000000,-4036.000000000000000000000000,-24781314.069190000000000000000000
2024-06-01,0,0,0,0,0E-24,18,18,6,223173224,223.1732240000000000,-223.173224000000000000000000,-24781537.242414000000000000000000
2024-07-01,0,0,0,0,0E-24,4,4,4,28825041512,28825.041512000000,-28825.041512000000000000000000,-24810362.283926000000000000000000
2024-08-01,0,0,0,0,0E-24,10,10,7,61435607,61.4356070000000000,-61.435607000000000000000000,-24810423.719533000000000000000000
2024-09-01,0,0,0,0,0E-24,5,5,5,30012001,30.0120010000000000,-30.012001000000000000000000,-24810453.731534000000000000000000
2024-10-01,0,0,0,0,0E-24,11,11,9,327477108,327.4771080000000000,-327.477108000000000000000000,-24810781.208642000000000000000000
2024-11-01,0,0,0,0,0E-24,10,10,10,47332623827,47332.623827000000,-47332.623827000000000000000000,-24858113.832469000000000000000000
2024-12-01,0,0,0,0,0E-24,13,13,13,484525111,484.5251110000000000,-484.525111000000000000000000,-24858598.357580000000000000000000
2025-01-01,0,0,0,0,0E-24,12,12,12,350008134,350.0081340000000000,-350.008134000000000000000000,-24858948.365714000000000000000000
2025-02-01,0,0,0,0,0E-24,13,13,11,1179700616,1179.7006160000000000,-1179.700616000000000000000000,-24860128.066330000000000000000000
2025-03-01,0,0,0,0,0E-24,24,24,18,3802649653,3802.6496530000000000,-3802.649653000000000000000000,-24863930.715983000000000000000000
2025-04-01,0,0,0,0,0E-24,35,35,15,97445310877,97445.310877000000,-97445.310877000000000000000000,-24961376.026860000000000000000000
2025-05-01,0,0,0,0,0E-24,23,23,20,1612001781,1612.0017810000000000,-1612.001781000000000000000000,-24962988.028641000000000000000000
2025-06-01,0,0,0,0,0E-24,26,26,15,1738000087,1738.0000870000000000,-1738.000087000000000000000000,-24964726.028728000000000000000000
2025-07-01,0,0,0,0,0E-24,26,26,26,4258261222,4258.2612220000000000,-4258.261222000000000000000000,-24968984.289950000000000000000000
2025-08-01,0,0,0,0,0E-24,13,13,13,789917901,789.9179010000000000,-789.917901000000000000000000,-24969774.207851000000000000000000
2025-09-01,0,0,0,0,0E-24,18,18,13,226565683,226.5656830000000000,-226.565683000000000000000000,-24970000.773534000000000000000000
2025-10-01,0,0,0,0,0E-24,24,24,20,3751410021,3751.4100210000000000,-3751.410021000000000000000000,-24973752.183555000000000000000000
2025-11-01,0,0,0,0,0E-24,1383,1383,15,3234665680,3234.6656800000000000,-3234.665680000000000000000000,-24976986.849235000000000000000000
2025-12-01,0,0,0,0,0E-24,43,43,26,1407901710,1407.9017100000000000,-1407.901710000000000000000000,-24978394.750945000000000000000000
2026-01-01,0,0,0,0,0E-24,23,23,22,12187962218,12187.962218000000,-12187.962218000000000000000000,-24990582.713163000000000000000000
2026-02-01,0,0,0,0,0E-24,9,9,8,2747401684,2747.4016840000000000,-2747.401684000000000000000000,-24993330.114847000000000000000000
2026-03-01,0,0,0,0,0E-24,19,19,11,460759818,460.7598180000000000,-460.759818000000000000000000,-24993790.874665000000000000000000
2026-04-01,0,0,0,0,0E-24,16,16,15,1409197248,1409.1972480000000000,-1409.197248000000000000000000,-24995200.071913000000000000000000
2026-05-01,0,0,0,0,0E-24,11,11,8,1068471424,1068.4714240000000000,-1068.471424000000000000000000,-24996268.543337000000000000000000
2026-06-01,0,0,0,0,0E-24,9,9,7,1000619006398,1000619.006398000000,-1000619.006398000000000000000000,-25996887.549735000000000000000000
