month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2025-08-01,177536667183.2429270000,86511,44833,1561399,2762436
2025-09-01,185036421087.6060030000,96951,51668,1593396,2905214
2025-10-01,458413524410.2938210000,111847,57059,1978705,3668380
2025-11-01,633092552270.7641230000,110194,54855,1962005,3639556
2025-12-01,246656512054.1539780000,112614,59124,1969257,3992438
2026-01-01,243055748860.5642190000,150922,92056,2147610,4425910
2026-02-01,346505635159.8344890000,239821,162818,2375187,5221272
2026-03-01,727466213676.2972480000,752723,604810,2678869,6770988
2026-04-01,333218698623.2214190000,769298,647388,2283190,6994380
2026-05-01,282130690838.7199770000,1194487,1063142,2266305,8143844
2026-06-01,432492275527.2399890000,1422091,1160029,2168914,9423661
