month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2023-11-01,80687368951.7421490000,1088659,572501,2600439,2872810
2023-12-01,88872313209.9390390000,1169893,623580,2697329,2924682
2024-01-01,92450395122.3696460000,1143775,613844,2688633,2877122
2024-02-01,95324416765.4844450000,1019289,527615,2437230,2510887
2024-03-01,155539422708.9683560000,1225558,674219,2827160,2900162
2024-04-01,135178162922.2186750000,1189396,625873,2723761,2784176
2024-05-01,116028752987.4620510000,1116922,571696,2753046,2764210
2024-06-01,105723119448.3141940000,1165996,546410,2751633,2768881
2024-07-01,116581918828.0191540000,1074659,577932,2733427,2785562
2024-08-01,128141325270.6176190000,1225025,685577,3134219,3320294
2024-09-01,101051961195.4185650000,1282688,709859,3229292,3508260
2024-10-01,133012625565.6410810000,1081313,551743,2855651,2943458
2024-11-01,246143038334.5779440000,1259637,668792,3177900,3268715
2024-12-01,245247337296.4875800000,1375457,714188,3380991,3466423
2025-01-01,173558619041.8266030000,1262396,696884,3162900,3268281
2025-02-01,170235223160.6119660000,1316068,750722,3321186,3547064
2025-03-01,158885695148.4818340000,1578597,945515,3882970,4433021
2025-04-01,165331998172.6291670000,1700303,1035374,3870230,5533796
2025-05-01,177174152961.2383230000,1622816,958978,4047301,4870297
2025-06-01,164374041351.6804170000,1723365,1073572,4180603,4913254
2025-07-01,246582302875.0760380000,1722728,1023801,4401090,5028609
2025-08-01,276633669464.3217890000,1967280,1187868,5271931,5840974
2025-09-01,298974847760.7219880000,2083637,1267485,5601019,6622560
2025-10-01,321665803700.6794170000,2345874,1408124,6046040,7087241
2025-11-01,259877473032.6578410000,2471127,1491002,6188057,7477925
2025-12-01,227451576863.3578670000,3308805,2339759,8117311,14340561
2026-01-01,245040387797.8995340000,4805249,3613603,10905461,16860787
2026-02-01,227348584202.0716990000,4223218,3053604,9018375,11499763
2026-03-01,207126609860.7518010000,4141362,2794469,9679013,12183043
2026-04-01,211736597423.3446760000,3009698,1676390,7483396,8898643
2026-05-01,202770528910.9504360000,2752225,1672667,6982211,8727456
2026-06-01,196599160704.6963860000,2774296,1771575,7270000,9824023
