month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2020-11-01,95016471.076038844334,5781202,3235710,12578077,12578077
2020-12-01,85990014.255458906580,5903244,3383775,13696209,13696209
2021-01-01,131553484.52485132,6868592,4099884,15595443,15595443
2021-02-01,99445254.222779382529,6604185,4200969,16036168,16036168
2021-03-01,88996515.547476516295,7049592,4367051,18063171,18063171
2021-04-01,94990178.352792999604,8537359,5282033,20043136,20043136
2021-05-01,130463632.44745541,9138415,4775733,22248647,22248647
2021-06-01,71330949.243267127282,7417070,3000864,16673646,16673646
2021-07-01,62610275.895566099832,6734458,2531860,17065698,17065698
2021-08-01,61760020.345754188640,5968118,2724732,17849608,17849608
2021-09-01,63921998.988919983050,5781717,2696611,17418231,17418231
2021-10-01,58316632.030938905800,6921208,3563381,19663453,19663453
2021-11-01,57767015.873189449172,7449754,3739327,19268836,19268836
2021-12-01,58727117.601680604416,7299732,3440744,18803195,18803195
2022-01-01,61576707.377049789551,6154103,2930601,19083174,19083174
2022-02-01,47902471.995789913918,5887832,2374174,16853082,16853082
2022-03-01,48087106.586598044351,7335343,2666159,18597135,18597135
2022-04-01,43652390.122029663122,5910191,2370895,17171724,17171724
2022-05-01,74734106.000136070099,6442983,2473216,17507477,17507477
2022-06-01,78804688.888310932839,4816256,1959819,14629917,14629917
2022-07-01,62054080.037110844277,7284359,2227599,18148660,18148660
2022-08-01,47403366.373110724826,6996116,2272263,16900685,16900685
2022-09-01,73705634.289606198736,6777387,2057279,15867923,15867923
2022-10-01,41527999.928207658363,5674622,2670994,14295812,14295812
2022-11-01,71449371.718638929169,5606573,2616161,13109264,13109264
2022-12-01,37281434.624901184229,6184065,2155569,14345258,14345258
2023-01-01,36527375.561040193700,4823895,1896768,13589754,13589754
2023-02-01,34286976.165858226494,4428985,1961470,12635648,12635648
2023-03-01,48933746.215503991279,5260214,2286120,15215531,15215531
2023-04-01,38181275.669503682024,4967070,2191354,14249707,14249707
2023-05-01,40846577.135193021349,4828481,2244457,16430431,16430431
2023-06-01,42335009.990408776634,5767619,2494508,15308180,15308180
2023-07-01,29898328.473160509227,5076128,2412427,15189547,15189547
2023-08-01,30976460.944889446389,4909338,2195635,15432100,15432100
2023-09-01,30280818.435244538640,6213765,2330562,15772746,15772746
2023-10-01,34088987.707242494068,5036936,2226489,14756429,14756429
2023-11-01,40493618.508057866030,4761990,2187053,14725323,14725323
2023-12-01,43125497.996621177607,5792936,2635702,16246706,16246706
2024-01-01,45320956.192725131258,6179969,2813555,16383875,16383875
2024-02-01,41273304.967481283404,6058755,2645455,15951455,15951455
2024-03-01,49925292.517757309495,7821209,3738642,18843706,18843706
2024-04-01,37772146.468364421026,7040941,3213079,17410877,17410877
2024-05-01,35821231.884836714190,6932962,3361003,16928345,16928345
2024-06-01,28111591.029565158053,7052596,3125503,16940059,16940059
2024-07-01,40714225.440391834636,6626013,2697345,16729210,16729210
2024-08-01,41394604.041131611058,6398669,3050842,16297909,16297909
2024-09-01,36560947.772590955095,5011381,2477959,15877928,15877928
2024-10-01,42816346.728763894123,5529042,2765941,16663277,16663277
2024-11-01,58462930.196210899574,6439519,3102171,17027150,17027150
2024-12-01,59952860.773601207729,7520548,3459301,18506130,18506130
2025-01-01,50958015.095257560738,7122460,3579972,18156693,18156693
2025-02-01,60020535.250982538169,6545641,3141383,16440949,16440949
2025-03-01,52384480.547656999873,6106604,3153119,17287974,17287974
2025-04-01,52707255.035020691858,6309943,3307872,17272396,17272396
2025-05-01,57619768.579757862134,6434694,3422128,19555581,19555581
2025-06-01,54893960.359317456797,6642649,3769665,19504847,19504847
2025-07-01,72121696.381711522800,7690787,3755987,21632168,21632168
2025-08-01,80201616.751979594004,8743769,3964117,24512245,24512245
2025-09-01,58140548.309180867152,7965134,4053837,21349317,21349317
2025-10-01,61043405.786758794447,7721356,4156974,20559298,20559298
2025-11-01,58871382.423365548795,6924314,3685409,19055688,19055688
2025-12-01,48986869.725126214136,7911681,4094017,20626952,20626952
2026-01-01,50420577.616605005883,12376567,8618418,32284106,32284106
2026-02-01,62488877.614878166354,11007242,7554704,29366065,29366065
2026-03-01,51787704.267098789252,10019917,6451509,33553790,33553790
2026-04-01,42323767.113372897862,9025536,4879607,35022004,35022004
2026-05-01,42203509.681315604348,7651930,4728421,31143975,31143975
2026-06-01,52519937.296799299833,7337700,4496128,30947996,30947996
