month,mint_event_count,mint_transaction_count,unique_mint_recipients,raw_minted_amount,minted_volume,burn_event_count,burn_transaction_count,unique_burn_senders,raw_burned_amount,burned_volume,net_issuance,cumulative_net_issuance
2024-07-01,3,3,2,151358342096,1513.5834209600000000,0,0,0,0,0E-28,1513.5834209600000000000000000000,154534.9309287100000000000000000000
2024-08-01,4,4,4,19206468995,192.0646899500000000,10,10,1,142212286419,1422.1228641900000000,-1230.0581742400000000,153304.8727544700000000000000000000
2024-09-01,4,4,2,52638682761,526.3868276100000000,9,9,1,145087378600,1450.8737860000000000,-924.4869583900000000,152380.3857960800000000000000000000
2024-10-01,3,3,3,2943285,0.02943285000000000000,20,20,1,563796132098,5637.9613209800000000,-5637.93188813000000000000,146742.4539079500000000000000000000
2024-11-01,0,0,0,0,0E-28,9,9,1,645199027441,6451.9902744100000000,-6451.9902744100000000000000000000,140290.4636335400000000000000000000
2024-12-01,0,0,0,0,0E-28,25,25,1,793803370973,7938.0337097300000000,-7938.0337097300000000000000000000,132352.4299238100000000000000000000
2025-01-01,2,2,2,199271,0.00199271000000000000,9,9,1,321401189441,3214.0118944100000000,-3214.00990170000000000000,129138.4200221100000000000000000000
2025-03-01,0,0,0,0,0E-28,5,5,1,22336344333,223.3634433300000000,-223.3634433300000000000000000000,128915.0565787800000000000000000000
2025-04-01,0,0,0,0,0E-28,2,2,1,10010024000,100.1002400000000000,-100.1002400000000000000000000000,128814.9563387800000000000000000000
2025-06-01,1,1,1,3594240000,35.9424000000000000,0,0,0,0,0E-28,35.9424000000000000000000000000,128850.8987387800000000000000000000
2025-07-01,0,0,0,0,0E-28,1,1,1,200000000000,2000.0000000000000000,-2000.0000000000000000000000000000,126850.8987387800000000000000000000
2025-08-01,2,2,1,19968998400,199.6899840000000000,2,2,1,1301000000,13.0100000000000000,186.6799840000000000,127037.5787227800000000000000000000
2025-09-01,2,2,1,19968000000,199.6800000000000000,1,1,1,19969200000,199.6920000000000000,-0.0120000000000000,127037.5667227800000000000000000000
2025-10-01,0,0,0,0,0E-28,2,2,1,26400861147,264.0086114700000000,-264.0086114700000000000000000000,126773.5581113100000000000000000000
2025-11-01,2,2,1,1497600,0.01497600000000000000,4,4,1,181008425162,1810.0842516200000000,-1810.06927562000000000000,124963.4888356900000000000000000000
2026-02-01,0,0,0,0,0E-28,18,18,1,500683320947,5006.8332094700000000,-5006.8332094700000000000000000000,119956.6556262200000000000000000000
2026-03-01,0,0,0,0,0E-28,3,3,1,79900000000,799.0000000000000000,-799.0000000000000000000000000000,119157.6556262200000000000000000000
2026-04-01,0,0,0,0,0E-28,15,15,1,113542335140,1135.4233514000000000,-1135.4233514000000000000000000000,118022.2322748200000000000000000000
2026-05-01,1,1,1,99840,0.00099840000000000000,17,17,1,157455054014,1574.5505401400000000,-1574.54954174000000000000,116447.6827330800000000000000000000
2026-06-01,0,0,0,0,0E-28,6,6,1,31550000036,315.5000003600000000,-315.5000003600000000000000000000,116132.1827327200000000000000000000
