month,mint_event_count,mint_transaction_count,unique_mint_recipients,raw_minted_amount,minted_volume,burn_event_count,burn_transaction_count,unique_burn_senders,raw_burned_amount,burned_volume,net_issuance,cumulative_net_issuance
2024-10-01,1,1,1,300000000000000000000000000,300000000.00000000,7,7,6,502000000000000000000,502.0000000000000000,299999498.0000000000000000,4284995825.744796662269483158000000000000000000
2024-11-01,2,2,1,600000000000000000000000000,600000000.00000000,11,11,7,303000105497072919342,303.0001054970729193,599999696.9998945029270807,4884995522.744691165196563858000000000000000000
2024-12-01,1,1,1,300000000000000000000000000,300000000.00000000,3,3,2,100001595723771109030,100.0015957237711090,299999899.9984042762288910,5184995422.743095441425454858000000000000000000
2025-01-01,0,0,0,0,0E-36,20,20,8,301011804013460005197,301.0118040134600052,-301.011804013460005200000000000000000000,5184995121.731291427965449658000000000000000000
2025-02-01,0,0,0,0,0E-36,16,16,11,620112746155063262183,620.1127461550632622,-620.112746155063262200000000000000000000,5184994501.618545272902187458000000000000000000
2025-03-01,0,0,0,0,0E-36,53,53,17,100000000000000000001,100.0000000000000000,-100.000000000000000000000000000000000000,5184994401.618545272902187458000000000000000000
2025-04-01,0,0,0,0,0E-36,179,179,37,302026929241748397012,302.0269292417483970,-302.026929241748397000000000000000000000,5184994099.591616031153790458000000000000000000
2025-05-01,2,2,1,800000000000000000000000000,800000000.00000000,809,809,122,300044606639227715435,300.0446066392277154,799999699.9553933607722846,5984993799.547009391926075058000000000000000000
2025-06-01,1,1,1,300000000000000000000000000,300000000.00000000,793,793,89,100066742469110560565,100.0667424691105606,299999899.9332575308894394,6284993699.480266922815514458000000000000000000
2025-07-01,1,1,1,500000000000000000000000000,500000000.00000000,938,938,59,26332416124195971,0.02633241612419597100,499999999.97366758387580402900,6784993699.453934506691318487000000000000000000
2025-08-01,0,0,0,0,0E-36,120,120,13,100000000000000000003,100.0000000000000000,-100.000000000000000000000000000000000000,6784993599.453934506691318487000000000000000000
2025-09-01,3,3,1,1200000000000000000000000000,1200000000.00000000,6,6,6,201000000000000000250,201.0000000000000003,1199999798.9999999999999997,7984993398.453934506691318187000000000000000000
2025-10-01,2,2,1,1000000000000000000000000000,1000000000.00000000,22,22,20,204000000000307854692,204.0000000003078547,999999795.9999999996921453,8984993194.453934506383463487000000000000000000
2025-11-01,0,0,0,0,0E-36,1188,1188,131,202000000000100000000,202.0000000001000000,-202.000000000100000000000000000000000000,8984992992.453934506283463487000000000000000000
2025-12-01,0,0,0,0,0E-36,5,5,5,100000000000000000001,100.0000000000000000,-100.000000000000000000000000000000000000,8984992892.453934506283463487000000000000000000
2026-01-01,0,0,0,0,0E-36,60,60,7,103000000450100000115,103.0000004501000001,-103.000000450100000100000000000000000000,8984992789.453934056183463387000000000000000000
2026-02-01,0,0,0,0,0E-36,17,17,5,2000062144111404045,2.0000621441114040,-2.000062144111404000000000000000000000,8984992787.453871912072059387000000000000000000
2026-03-01,0,0,0,0,0E-36,19,19,9,124000032164585445122,124.0000321645854451,-124.000032164585445100000000000000000000,8984992663.453839747486614287000000000000000000
2026-04-01,1,1,1,200000000000000000000000000,200000000.00000000,6,6,5,22000000000100000122,22.0000000001000001,199999977.9999999998999999,9184992641.453839747386614187000000000000000000
2026-05-01,0,0,0,0,0E-36,39,39,6,209400000000003001000,209.4000000000030010,-209.400000000003001000000000000000000000,9184992432.053839747383613187000000000000000000
2026-06-01,0,0,0,0,0E-36,1299,1299,111,302360009080802000271,302.3600090808020003,-302.360009080802000300000000000000000000,9184992129.693830666581612887000000000000000000
2026-07-01,0,0,0,0,0E-36,69,68,19,1020001000002000055,1.0200010000020001,-1.020001000002000100000000000000000000,9184992128.673829666579612787000000000000000000
2026-08-01,0,0,0,0,0E-36,2,2,2,21000000000000000000,21.0000000000000000,-21.000000000000000000000000000000000000,9184992107.673829666579612787000000000000000000
