month,transfer_count,transaction_count,raw_volume,token_volume,unique_senders,unique_receivers,active_addresses
2025-03-01,106870,73586,69044395033175800727978736,69044395.033175800728,6049,5984,7183
2025-04-01,98331,61022,37725794446565186203907171,37725794.446565186204,5531,5645,6649
2025-05-01,127959,76656,48936337031794244032284568,48936337.031794244032,5736,7143,8302
2025-06-01,95873,60648,38935142239923415140501791,38935142.239923415141,7519,7612,10337
2025-07-01,136794,81102,63203097228821497970912085,63203097.228821497971,7765,11741,12903
2025-08-01,154339,91652,209073311122532937350015332,209073311.12253294,12279,15133,18563
2025-09-01,187163,111619,120477367804279670152830311,120477367.80427967,11593,16480,18208
2025-10-01,225500,137102,119861666860355200113236352,119861666.86035520,14079,20164,22013
2025-11-01,188471,112103,67304536514582810080057551,67304536.514582810080,12816,16746,18478
2025-12-01,164991,94363,56782198735847782515169964,56782198.735847782515,13782,17192,18696
2026-01-01,146821,89744,79533258829091547051626632,79533258.829091547052,13959,16079,18148
2026-02-01,178458,111147,48685678054461215284539089,48685678.054461215285,16149,17605,18994
2026-03-01,257985,199439,79456626697063557114193129,79456626.697063557114,10928,11486,13181
2026-04-01,203965,155450,59243178297849262579138428,59243178.297849262579,40164,10500,42659
2026-05-01,126777,69599,39100148961815847458213632,39100148.961815847458,8446,10132,11613
2026-06-01,144128,81911,23031203610172198392029111,23031203.610172198392,10403,12925,14799
2026-07-01,158874,84842,25230906088240646705615011,25230906.088240646706,16293,19384,20945
2026-08-01,46267,23936,7434644269168361926316974,7434644.269168361926,5184,6793,7824
