month,symbol,token_volume,transfer_count,active_addresses,newly_adopted_addresses,genius_qualifying_transfer_volume,average_transfer_size,volume_per_active_address,transfers_per_active_address
2021-11-01,USDC,224986798358.91077,3633984,795794,487198,224986798355.88074,61911.8846852052,282719.8978113818,4.566488312301927
2021-12-01,USDC,230794319106.3691,3494680,804226,449732,230794319103.6868,66041.61728790241,286976.94318060984,4.345395448543071
2022-01-01,USDC,244824526032.5522,3197934,700325,387450,244824526029.716,76557.09155652243,349587.01464684564,4.56635704851319
2022-02-01,USDC,192340936900.26862,2416190,560512,293613,192340936897.084,79605.05460956466,343152.2195782938,4.310683803379767
2022-03-01,USDC,258259168305.11066,3044571,673043,330626,258259168300.4877,84826.12765492666,383718.6751888225,4.523590617538552
2022-04-01,USDC,221226986576.72177,3033972,589787,297368,221226986572.81088,72916.62104093606,375096.41035953956,5.144182560822806
2022-05-01,USDC,420883096776.955,5340722,875722,472329,420883096772.4867,78806.40422259139,480612.6793399675,6.098650028205298
2022-06-01,USDC,362428384550.71875,5036525,821191,385857,362428384545.5941,71960.00904305927,441344.80839502474,6.133195565952379
2022-07-01,USDC,356731723285.81085,3892554,680325,297239,356731723278.1125,91644.64340844404,524354.8646394162,5.721609524859442
2022-08-01,USDC,428525092506.0412,3483997,635465,254992,428525092495.9726,122998.12327506958,674348.8508510165,5.482594635424453
2022-09-01,USDC,376376176345.2454,3200973,601353,246676,376376176335.6644,117581.80288795452,625882.2627395979,5.322951743817691
2022-10-01,USDC,299793327480.6767,2761057,530603,208818,299793327471.80707,108579.18814128323,565004.9613000241,5.203621163091803
2022-11-01,USDC,555635127603.1255,3947200,853519,330855,555635127586.4907,140766.90504319282,650993.2732641282,4.624618784116112
2022-12-01,USDC,441150886265.8667,2935072,809543,470801,441150886244.40283,150303.25874268258,544938.1765587087,3.6255912286314627
2023-01-01,USDC,465875943079.50757,3729054,938134,537612,465875943067.93097,124931.40165520021,496598.5062683024,3.9749694606527424
2023-02-01,USDC,290881279524.02686,3647039,936229,565364,290881279514.5026,79758.20371389027,310694.5838294123,3.8954561330614625
2023-03-01,USDC,430949485132.9246,4608794,1037836,535894,430949485120.85297,93505.91176799244,415238.5204723334,4.440772915952039
2023-04-01,USDC,158765784620.04593,3018404,652757,344375,158765784614.82578,52599.24934330387,243223.4118056887,4.6240852262020935
2023-05-01,USDC,115748075787.22174,3177013,686375,382308,115748075785.01851,36432.98777342696,168636.7886173327,4.628684028410126
2023-06-01,USDC,181141848046.56335,3817948,860016,476166,181141848040.7303,47444.81801238003,210626.13724228778,4.439391825268367
2023-07-01,USDC,143136677378.57306,3666684,895257,517478,143136677374.5904,39037.09110863941,159883.33783324013,4.0956775540431405
2023-08-01,USDC,155102697209.86536,3151388,694084,357247,155102697203.76614,49217.26464775716,223463.87066963848,4.540355346038808
2023-09-01,USDC,124755815045.67128,2857419,588464,284166,124755815037.97585,43660.31549379907,212002.4590215736,4.855724394355475
2023-10-01,USDC,152586183688.2942,3550746,680494,334367,152586183677.38998,42972.99318999162,224228.5511529774,5.217894647124001
2023-11-01,USDC,146770886014.32816,4070868,669480,336916,146770886008.6843,36053.95360613125,219231.17346945114,6.080641692059509
2023-12-01,USDC,149670630587.08673,4777895,787295,399905,149670630580.37134,31325.64248070988,190107.43188650598,6.068748055049251
2024-01-01,USDC,190816335904.1174,4788060,824039,445559,190816335894.7145,39852.53649593249,231562.26332020378,5.810477416724209
2024-02-01,USDC,169201485064.15298,3715554,720034,362313,169201485058.64365,45538.69626404128,234990.96579349446,5.160247988289442
2024-03-01,USDC,285952671372.117,5441244,942018,518728,285952671366.6285,52552.811703836196,303553.29873963876,5.776157143494073
2024-04-01,USDC,281703514349.428,6621561,904247,489613,281703514339.3995,42543.36920544861,311533.8113916087,7.322734827983947
2024-05-01,USDC,238217837446.7799,5923756,939034,543914,238217837430.38293,40213.9854224892,253683.93204801946,6.3083509223308205
2024-06-01,USDC,204343000745.55783,4698616,840579,427076,204343000729.1747,43490.040626681286,243097.91315933163,5.589737549950689
2024-07-01,USDC,233211830300.04755,5136343,903077,501874,233211830281.18994,45404.25557272751,258241.3573815384,5.687602496797061
2024-08-01,USDC,259243681750.74738,5112318,811717,428509,259243681659.5333,50709.61580628069,319376.9278587825,6.298153174074216
2024-09-01,USDC,207569918887.63583,4631752,873706,506505,207569918847.69678,44814.55804362945,237574.10260160264,5.301270679152942
2024-10-01,USDC,245797023901.43372,6086345,848849,464787,245797023884.50992,40384.99688803541,289565.07447312033,7.170115061689417
2024-11-01,USDC,371766049247.49457,7163759,1019617,520534,371766049227.5973,51895.387495251765,364613.42763752915,7.025931305578467
2024-12-01,USDC,394162654747.9903,7581284,1245287,714576,394162654720.9303,51991.54321628504,316523.5441693283,6.087981324786977
2025-01-01,USDC,455059400256.1635,8701350,1497161,941904,455059400207.0357,52297.563045623465,303948.2061422676,5.811899989379899
2025-02-01,USDC,497899661835.957,10218768,1385118,778680,497899661722.2415,48724.040091940784,359463.71488635405,7.377543285120835
2025-03-01,USDC,580082099062.6423,11299999,1514519,862012,580082098898.8357,51334.7035604902,383014.0784385289,7.461114056674099
2025-04-01,USDC,624096659962.9963,11505085,1686111,977075,624096659713.0494,54245.288905996735,370139.723875235,6.82344460121546
2025-05-01,USDC,622436719992.4241,54917660,2015099,1252189,622436719110.2542,11333.999283841558,308886.4219536728,27.253082851016252
2025-06-01,USDC,582027757119.6904,51786583,2081981,1240873,582027756258.5349,11238.968136950354,279554.7880214519,24.87370585994781
2025-07-01,USDC,743328243138.2083,36315475,2302928,1388990,743328242264.7241,20468.63609149334,322775.28569638665,15.769262000375175
2025-08-01,USDC,1096628164049.9237,38979463,2541674,1503656,1096628162599.0941,28133.485640864117,431459.01640018495,15.33613791540536
2025-09-01,USDC,1057195970181.2473,56946949,2726378,1577200,1057195969021.6235,18564.576111384362,387765.73541205487,20.88740042649992
2025-10-01,USDC,1633215959535.4678,84705047,3247122,1867465,1633215958825.4265,19281.21188369598,502973.3898312006,26.086191710690265
2025-11-01,USDC,1418269856458.1897,56775826,3349636,1784222,1418269855193.13,24980.171229796462,423410.1426119703,16.94984947618189
2025-12-01,USDC,1632315240282.0217,46279495,3544189,2257254,1632315233811.531,35270.80910912124,460561.00289291056,13.057851880923957
2026-01-01,USDC,1573937368219.7202,50804661,4296168,2894258,1573937361045.9448,30980.176426055572,366358.43109946355,11.825575955130246
2026-02-01,USDC,1691352002184.1086,40319330,4185080,2973908,1691351998634.3726,41948.91131956738,404138.511613663,9.63406434285605
2026-03-01,USDC,1842596204463.4995,44759716,4242271,2864718,1842596198767.468,41166.396113135925,434341.93724622956,10.550885598774807
2026-04-01,USDC,1166646018462.286,39066810,3210975,1915200,1166646013833.6963,29862.84300749655,363330.76977001876,12.166650316492655
2026-05-01,USDC,964192309639.647,45618537,3437680,2212069,964192303493.1277,21135.976006708144,280477.6214306297,13.270152253845616
2026-06-01,USDC,1621212062223.3672,45868748,3787249,2421282,1621212054937.8352,35344.58919475708,428071.1572498579,12.111363155683717
2023-11-01,USDE,351194.91977636394,45,15,15,351194.91567470494,7804.331459437888,23412.994651757595,3.0
2023-12-01,USDE,110202114.0336926,476,154,140,110202114.03369059,231517.04628926594,715598.143075926,3.090909090909091
2024-01-01,USDE,113330147.17014164,1030,302,236,113330147.17014162,110029.26909722488,375265.38798060146,3.410596026490066
2024-02-01,USDE,1962752876.102795,85717,26670,26390,1962752876.0278056,22898.05844847353,73594.03359965485,3.2139857517810273
2024-03-01,USDE,5215652008.968188,75526,23033,15886,5215652008.769823,69057.70209953954,226442.58277116262,3.2790344288629356
2024-04-01,USDE,13137708361.666327,149761,32919,13702,13137708361.082108,87724.49677207088,399091.96396203793,4.54937877821319
2024-05-01,USDE,7131924939.034631,69251,13042,4754,7131924938.766686,102986.59858726498,546842.8875199073,5.309845115779789
2024-06-01,USDE,10493279333.438433,58925,10588,4657,10493279333.127943,178078.5631417555,991053.9604683068,5.565262561390253
2024-07-01,USDE,5649750427.908238,51776,10551,3668,5649750427.208873,109119.0981769328,535470.6120659879,4.907212586484693
2024-08-01,USDE,6819742301.311208,52163,10486,4041,6819742299.796606,130739.07366901072,650366.4220209048,4.974537478542819
2024-09-01,USDE,3295682078.5844874,33964,8357,2232,3295682077.79336,97034.56830153575,394361.861742789,4.064137848510231
2024-10-01,USDE,5134994481.92614,42269,12078,3466,5134994480.408491,121483.69917453668,425152.71418497595,3.4996688193409504
2024-11-01,USDE,9918902420.091137,51617,9479,3588,9918902416.88559,192163.48135082607,1046408.1042400186,5.445405633505644
2024-12-01,USDE,10741023515.194908,60722,13957,6220,10741023512.979343,176888.50026315576,769579.6743709184,4.350648420147596
2025-01-01,USDE,7994018387.800959,53135,11568,4799,7994018385.596733,150447.32070380604,691045.849567856,4.593274550484094
2025-02-01,USDE,11244759508.438677,119156,24639,16415,11244759504.631691,94370.06533142847,456380.51497376827,4.8360728925686916
2025-03-01,USDE,12065775534.313868,135916,19927,9002,12065775529.011086,88773.76857037497,605498.8475091016,6.820695538716315
2025-04-01,USDE,9839961717.188269,115612,14693,6107,9839961715.708748,85111.94093786759,669704.0575231926,7.868508813720819
2025-05-01,USDE,13491966117.231321,119766,14371,5187,13491966115.882673,112652.7237770542,938832.7964116151,8.33386681511377
2025-06-01,USDE,39466401600.88244,91315,10209,4146,39466401599.64033,432200.6417307159,3865844.0200688057,8.94455872269566
2025-07-01,USDE,57410015158.82331,141309,13975,6416,57410015156.527374,406272.88535427593,4108051.174155514,10.111556350626119
2025-08-01,USDE,58347439729.675575,260930,19613,9397,58347439725.67467,223613.38184829138,2974937.0177777787,13.303931066129607
2025-09-01,USDE,69232080469.93877,272675,24471,13862,69232080465.43669,253899.6258015465,2829147.9902716996,11.142781251277022
2025-10-01,USDE,52996850968.53052,274950,26690,12395,52996850963.30841,192750.86729699367,1985644.4724065387,10.30161109029599
2025-11-01,USDE,22064185928.57814,173916,18424,5256,22064185922.375465,126866.91231614955,1197578.4807087572,9.439643942683457
2025-12-01,USDE,14207507162.592758,153979,16006,6834,14207507158.006699,92269.12214007559,887636.3340367835,9.620079970011245
2026-01-01,USDE,14515423840.897999,205383,22879,13521,14515423826.49162,70674.90408890521,634443.1068183924,8.976922068272215
2026-02-01,USDE,11761292591.539753,192322,15806,8049,11761292583.89721,61154.171565900986,744103.0362862048,12.167657851448817
2026-03-01,USDE,7918634734.763644,210103,14212,5992,7918634725.923653,37689.298705509456,557179.4775375489,14.783492822966506
2026-04-01,USDE,23586639245.904713,243289,12164,4748,23586639230.725727,96949.05742029326,1939052.8811167965,20.000739888194673
2026-05-01,USDE,11994114083.625704,207280,10192,3347,11994114070.255665,57864.30948598835,1176816.530967985,20.33751962323391
2026-06-01,USDE,7876309156.28488,200836,9060,3358,7876309142.300647,39217.61607630428,869349.7964994349,22.167328918322294
2017-12-01,USDT,2561.485843,23,9,9,2561.485837,111.36894943478262,284.6095381111111,2.5555555555555554
2018-01-01,USDT,206659192.735485,396,126,122,206659192.735485,521866.6483219318,1640152.3232975,3.142857142857143
2018-02-01,USDT,88876953.234792,1114,382,357,88876953.234792,79781.8251658815,232662.18124291097,2.9162303664921465
2018-03-01,USDT,78397650.20188,1286,336,256,78397650.20188,60962.402956360806,233326.3398865476,3.8273809523809526
2018-04-01,USDT,107763476.576139,2267,798,707,107763476.572963,47535.71970576224,135041.9505966654,2.8408521303258145
2018-05-01,USDT,84966600.51364,2725,1045,824,84966600.51054001,31180.4038570789,81307.75168769379,2.6076555023923444
2018-06-01,USDT,113171007.014917,2659,1407,1052,113171007.014817,42561.49191982587,80434.26227072992,1.8898365316275765
2018-07-01,USDT,129802855.586031,4475,1909,1339,129802855.585031,29006.22471173877,67995.20984077056,2.3441592456783655
2018-08-01,USDT,47906041.310113,2582,937,650,47906041.306113,18553.850234745543,51127.0451548698,2.7556029882604056
2018-09-01,USDT,50103026.340524,4161,1447,1125,50103026.277835004,12041.102205680127,34625.45013166828,2.8756046993780235
2018-10-01,USDT,94927122.225422,3035,1129,717,94927122.205487,31277.470248924878,84080.71056281842,2.688219663418955
2018-11-01,USDT,53751342.399292,3539,1347,855,53751342.380857,15188.285498970612,39904.48581981588,2.62731997030438
2018-12-01,USDT,259376640.214202,9202,1669,1289,259376640.18080902,28186.985457597155,155408.41235122946,5.513481126423008
2019-01-01,USDT,34400947.820073,3778,1203,776,34400947.808783,9105.597620111965,28595.966600226933,3.1404821280133
2019-02-01,USDT,122565014.086011,3164,1125,632,122565014.010595,38737.36220309576,108946.67918756534,2.8124444444444445
2019-03-01,USDT,193705372.181078,10003,2556,2016,193705372.06739,19364.727788402477,75784.57440574256,3.9135367762128324
2019-04-01,USDT,2618770610.937821,52294,12770,11532,2618770610.8999,50077.84087849275,205072.09169442608,4.095066562255286
2019-05-01,USDT,3920990350.118975,118608,34325,30349,3920990350.006955,33058.396988457396,114231.32848125201,3.4554406409322653
2019-06-01,USDT,6079481794.588765,386551,102350,91256,6079481794.450548,15727.502436807945,59398.94279031525,3.7767562286272596
2019-07-01,USDT,13639741150.759392,893722,253211,222259,13639741150.435284,15261.726969275998,53867.09562680686,3.529554403244725
2019-08-01,USDT,15311178006.815672,2180926,509608,415289,15311178005.61164,7020.494049597117,30045.011080704524,4.279614919702987
2019-09-01,USDT,19777031630.9018,3812747,660095,402964,19777031629.708244,5187.0820774911745,29960.88688885963,5.776057991652717
2019-10-01,USDT,23188898152.606194,2420602,565552,371478,23188898149.936474,9579.806242387833,41002.238790785275,4.280069737177129
2019-11-01,USDT,22778552037.451965,2625152,553376,350771,22778552034.79315,8677.04119029799,41162.883893504535,4.743884808882207
2019-12-01,USDT,20007013677.72036,2255705,539855,357726,20007013674.865517,8869.516924804226,37059.97661912988,4.178353446758852
2020-01-01,USDT,17699149246.57437,1933444,473411,256557,17699149245.040894,9154.208368611087,37386.434296149375,4.084070712340862
2020-02-01,USDT,22540643553.534946,2612089,616518,363102,22540643549.203655,8629.35510589557,36561.209167510024,4.23684142231046
2020-03-01,USDT,34885098606.95193,3509073,903753,587396,34885098593.85584,9941.400077415272,38600.2576001982,3.8827788123524902
2020-04-01,USDT,33678053963.909523,4309133,1157844,789019,33678053960.48653,7815.505801395902,29086.86659334895,3.7216870321044975
2020-05-01,USDT,38102283435.820435,5432491,1514219,1033478,38102283431.59251,7013.777552800825,25162.993883857245,3.587652116371542
2020-06-01,USDT,46951016399.52247,6802449,1987765,1006067,46951016395.6305,6902.075472470356,23620.003571610563,3.4221595611151217
2020-07-01,USDT,59445616760.63376,6827980,1584635,968989,59445616756.5089,8706.179097845761,37513.75979997524,4.308866079570374
2020-08-01,USDT,78603413566.45657,7124727,1787342,1068078,78603413563.4777,11032.480762207128,43977.82493023527,3.9862136065733362
2020-09-01,USDT,105291928821.09563,6187604,1515588,870004,105291928808.81212,17016.591366999586,69472.65933822095,4.082642512345044
2020-10-01,USDT,92646770833.42357,7614357,1600647,789231,92646770829.02502,12167.379442417137,57880.826211790336,4.757049493111223
2020-11-01,USDT,95892881651.86935,7242928,1576234,907076,95892881647.98366,13239.518831056123,60836.70422784267,4.595084232417268
2020-12-01,USDT,116980789178.2328,7074422,1564143,910095,116980789173.16156,16535.73806781127,74789.06287867081,4.522874187334534
2021-01-01,USDT,176170947488.14362,6992430,1506453,819348,176170947483.66428,25194.524290363188,116944.20435827976,4.641651614753331
2021-02-01,USDT,309798351970.09546,6383301,1354881,804919,309798351967.917,48532.62472941774,228653.5511016063,4.711337010409032
2021-03-01,USDT,681641490427.9448,7377878,1493921,914065,681641490425.5767,92389.9108152204,456276.7980555497,4.938599832253513
2021-04-01,USDT,1609673699394.08,12533488,2074006,1366987,1609673699390.4148,128429.82730668547,776118.1497999909,6.043130058447275
2021-05-01,USDT,468743469581.0871,17075925,2747606,1768911,468743469577.07214,27450.54628531527,170600.6864088545,6.214837571325728
2021-06-01,USDT,242738534423.9829,13109110,2166012,1111581,242738534418.8019,18516.78217810377,112067.03121865571,6.052187153164433
2021-07-01,USDT,214003910194.37524,11620099,1917068,1057497,214003910189.42456,18416.702834409978,111630.83948737095,6.061391145228026
2021-08-01,USDT,284018775439.91284,14685616,2317655,1337332,284018775437.2865,19339.929318408333,122545.75225385696,6.336411588437451
2021-09-01,USDT,264432175024.5832,15205043,2507459,1394864,264432175022.23364,17391.083670216103,105458.22485017031,6.063924873746689
2021-10-01,USDT,269757867954.9833,19149413,3122854,1783021,269757867951.82776,14087.004544307847,86381.83788130451,6.132023142932715
2021-11-01,USDT,372654274171.55347,25599374,4031358,2323338,372654274169.9407,14557.163552903312,92438.89383467146,6.350062187481241
2021-12-01,USDT,416252276678.019,21344179,3545443,1748996,416252276675.6392,19501.910880509353,117404.87061222504,6.020172655434032
2022-01-01,USDT,252067295933.66287,17925498,2962990,1460213,252067295932.30484,14061.941036857377,85071.93609619435,6.049800370571618
2022-02-01,USDT,182690303133.1891,18656977,2743427,1329641,182690303131.84247,9792.063480157716,66592.00450137332,6.800609967022997
2022-03-01,USDT,212941593807.3896,21288050,3624004,1842155,212941593804.68115,10002.869863828822,58758.65308299593,5.874179498698125
2022-04-01,USDT,197900683255.54437,23092508,3393924,1592414,197900683253.73706,8569.908615111752,58310.28722373994,6.804073397047194
2022-05-01,USDT,281601665618.65533,24825018,3693704,1667541,281601665616.7083,11343.462696248935,76238.28699285469,6.720900754364725
2022-06-01,USDT,192125567861.8234,23506350,3476051,1668818,192125567859.6928,8173.347536290951,55271.216636874255,6.762372013529146
2022-07-01,USDT,119796149475.91699,26716665,3787953,1693643,119796149468.68813,4483.9484819189865,31625.563853595067,7.053061376421513
2022-08-01,USDT,116125136279.77061,24352456,3471865,1383945,116125136275.58847,4768.518472041936,33447.48032534981,7.014228951874569
2022-09-01,USDT,115869657150.68457,22809645,3965048,1798840,115869657145.01813,5079.853594609566,29222.762788920732,5.752678151689462
2022-10-01,USDT,116766880478.36353,21190894,3682295,1674390,116766880469.9349,5510.238523676014,31710.35467782009,5.754806173867113
2022-11-01,USDT,218622950729.32077,26217639,4540163,2208594,218622950714.64685,8338.773400405997,48153.10611740609,5.774603026367115
2022-12-01,USDT,137960021900.8966,28722804,6665238,3805138,137960021873.33014,4803.152988591578,20698.438960603748,4.30934409243901
2023-01-01,USDT,152921642849.9135,35733025,5948777,3837096,152921642841.97394,4279.560514173483,25706.400298735945,6.006785092129021
2023-02-01,USDT,135775363185.46648,54754642,8440024,6005091,135775363178.52248,2479.705066440257,16087.082594251684,6.487498376781867
2023-03-01,USDT,252885093540.59894,52042186,11086125,7865233,252885093533.16403,4859.232729639067,22810.954552704297,4.694353166683579
2023-04-01,USDT,155735585246.43204,51004018,11286703,7919959,155735585240.1611,3053.3983663828426,13798.146832288583,4.518947472968856
2023-05-01,USDT,163219314085.31647,61704588,11634478,7908910,163219314081.89075,2645.1730636608536,14028.93314898326,5.3035974626450795
2023-06-01,USDT,171647398572.82196,47219227,8653427,5180580,171647398566.18893,3635.1166563185993,19835.771258349087,5.456708307587271
2023-07-01,USDT,134503013264.64355,53205720,10230402,6726079,134503013259.54764,2527.980323535658,13147.382992832887,5.200745777145414
2023-08-01,USDT,148156368318.21732,52434564,10917916,6752250,148156368312.7569,2825.547825910346,13570.022733112923,4.802616543303685
2023-09-01,USDT,118133166211.61143,49392058,8981136,5290637,118133166200.45534,2391.744158553898,13153.477044731471,5.499533466590418
2023-10-01,USDT,139204579484.25388,45394569,7999395,4487831,139204579472.67917,3066.547001970195,17401.88845334602,5.674750277989773
2023-11-01,USDT,165713220311.92758,47785498,8307201,4670450,165713220306.12866,3467.8558818436645,19948.141415132195,5.752298277121259
2023-12-01,USDT,196287608330.6467,46144845,8122514,4389527,196287608324.69034,4253.727763625392,24165.86888377745,5.681103781415458
2024-01-01,USDT,209494957437.44238,44711163,7556173,4135069,209494957428.4857,4685.517964014617,27725.008074516343,5.9171703718271145
2024-02-01,USDT,197775113762.2074,37406412,6426277,3183141,197775113756.37378,5287.198188277822,30776.0019934104,5.820852727014413
2024-03-01,USDT,337654678219.3363,62706371,9147990,4685254,337654678214.2057,5384.694933377754,36910.25878027155,6.854661078553868
2024-04-01,USDT,284592749128.4426,66773345,8481138,4408333,284592749117.8877,4262.0711770226235,33555.96255224742,7.873158649228441
2024-05-01,USDT,238661328041.65994,74649605,9556076,5685543,238661328022.1072,3197.0876205186514,24974.825235971326,7.811742497652802
2024-06-01,USDT,211298338182.58942,117194576,11384686,6935309,211298338166.8906,1802.9702856460747,18559.87404330602,10.294054311203665
2024-07-01,USDT,237045262787.39795,102035679,9688736,5089212,237045262764.7846,2323.160536470626,24466.066862323212,10.531371584487388
2024-08-01,USDT,260414448886.77197,103892164,8586317,4128334,260414448608.6039,2506.584121287568,30329.00472772808,12.099735427890678
2024-09-01,USDT,200337381910.34625,84420993,9113028,4951513,200337381826.60486,2373.0754011221456,21983.624094027393,9.263769737127989
2024-10-01,USDT,248165927677.8949,72000737,9453112,5089779,248165927659.87988,3446.7137143315613,26252.299526113187,7.616617363678754
2024-11-01,USDT,459763030000.1932,72781100,10933943,5981485,459763029982.44196,6317.066243605029,42049.15189334654,6.6564367493044365
2024-12-01,USDT,481002797112.9289,80765586,13062168,7723826,481002797095.837,5955.541474011431,36824.11657183776,6.183168521488929
2025-01-01,USDT,401668729986.7775,77423418,12909452,7522336,401668729938.0979,5187.948818509897,31114.312984530832,5.99742095946443
2025-02-01,USDT,411339179814.56445,74758422,12808878,7409447,411339179701.1201,5502.245348371855,32113.59963101877,5.836453591017105
2025-03-01,USDT,367142703686.59674,94058166,16799077,10472073,367142703491.07745,3903.35809323645,21854.9330827281,5.599007969306885
2025-04-01,USDT,368505236474.4807,82508818,12618331,6796027,368505236118.1886,4466.252760016373,29203.960212684284,6.538805964116808
2025-05-01,USDT,582876872012.3132,282827270,16512122,10350187,582876870688.8356,2060.893458713637,35299.93734374741,17.128462955881744
2025-06-01,USDT,869197297179.8308,470342856,17992719,11382359,869197295762.4924,1848.0078620828301,48308.27943124276,26.140732593000536
2025-07-01,USDT,880329881867.8407,405901674,21545908,13210850,880329880535.9954,2168.8254494264424,40858.33290793967,18.838921710795386
2025-08-01,USDT,823275813785.9602,288530381,20067054,11787521,823275811374.8523,2853.3418509396147,41026.242007718734,14.378312880405863
2025-09-01,USDT,981307923551.505,341581044,19635156,10890958,981307921568.3859,2872.840688338624,49977.088216233424,17.396400823095064
2025-10-01,USDT,1497139495975.56,455923111,22440310,12720724,1497139494483.7754,3283.7543400684845,66716.52468150217,20.317148515327997
2025-11-01,USDT,1309826712208.7568,369015089,21312916,11879839,1309826709767.6602,3549.520734550939,61456.94527247031,17.31415302345301
2025-12-01,USDT,819143689022.0513,344824056,24468699,14800157,819143675131.9207,2375.5409777208833,33477.20649234564,14.092455671631745
2026-01-01,USDT,910156247166.5818,348866516,23559019,13972382,910156232238.9065,2608.8953525104325,38633.028275353136,14.808193668845039
2026-02-01,USDT,932615894432.7803,299282315,21926025,13015470,932615887399.7712,3116.174396738983,42534.65434034579,13.649638500366574
2026-03-01,USDT,1238830233003.1372,344633814,25485707,15001405,1238830222993.9473,3594.6276095645894,48608.82348695044,13.522631096716289
2026-04-01,USDT,787861802609.9854,328035397,25186205,13783267,787861794429.8398,2401.758473735198,31281.481374823456,13.024407488146785
2026-05-01,USDT,737613813909.5537,353931697,26509983,16031173,737613804200.5126,2084.0569252561536,27824.001769807008,13.350883589778235
2026-06-01,USDT,861610632492.7542,406721405,27042621,16107465,861610619158.876,2118.4294914571215,31861.210216744676,15.040014242702288
